"IBRC_Geo_ID","Metrofips/Microfips","Description","Year","Geography","Births","Deaths","Net International Migration","Net Domestic Migration","Residual"
"227700","27700","Jesup, GA","2011","Micro","442","293","-4","79","-3"
"227700","27700","Jesup, GA","2012","Micro","394","288","2","-72","-6"
"227700","27700","Jesup, GA","2013","Micro","395","305","20","-445","13"
"227700","27700","Jesup, GA","2014","Micro","381","327","20","-167","0"
"227700","27700","Jesup, GA","2015","Micro","402","330","37","-579","14"
"227700","27700","Jesup, GA","2016","Micro","428","347","33","460","4"
"227700","27700","Jesup, GA","2017","Micro","354","340","21","-231","1"
"227700","27700","Jesup, GA","2018","Micro","370","398","18","41","0"
"227700","27700","Jesup, GA","2019","Micro","361","358","6","135","-1"
"227700","27700","Jesup, GA","2020","Micro","348","362","7","11","2"
"227740","27740","Johnson City, TN","1990","Metro","498","361","3","217","34"
"227740","27740","Johnson City, TN","1991","Metro","1974","1649","22","1242","-132"
"227740","27740","Johnson City, TN","1992","Metro","1907","1616","29","834","-89"
"227740","27740","Johnson City, TN","1993","Metro","1876","1728","72","1427","-68"
"227740","27740","Johnson City, TN","1994","Metro","1931","1797","54","1390","-64"
"227740","27740","Johnson City, TN","1995","Metro","1935","1719","70","1368","-40"
"227740","27740","Johnson City, TN","1996","Metro","1981","1900","78","1797","-49"
"227740","27740","Johnson City, TN","1997","Metro","1967","1783","76","1539","-8"
"227740","27740","Johnson City, TN","1998","Metro","2065","1832","86","698","-37"
"227740","27740","Johnson City, TN","1999","Metro","2060","1859","90","468","-58"
"227740","27740","Johnson City, TN","1999","Metro","18194","16244","580","10980","-511"
"227740","27740","Johnson City, TN","2000","Metro","558","487","17","292","2"
"227740","27740","Johnson City, TN","2001","Metro","2013","1996","155","119","-195"
"227740","27740","Johnson City, TN","2002","Metro","2016","2011","153","1643","-150"
"227740","27740","Johnson City, TN","2003","Metro","2078","2054","131","2338","-110"
"227740","27740","Johnson City, TN","2004","Metro","2201","2170","153","1040","-165"
"227740","27740","Johnson City, TN","2005","Metro","2135","2059","156","1657","-179"
"227740","27740","Johnson City, TN","2006","Metro","2167","2158","157","2599","-109"
"227740","27740","Johnson City, TN","2007","Metro","2125","2169","140","1712","5"
"227740","27740","Johnson City, TN","2008","Metro","2203","2079","141","2145","16"
"227740","27740","Johnson City, TN","2009","Metro","2224","2121","143","1325","27"
"227740","27740","Johnson City, TN","2010","Metro","515","476","12","211","0"
"227740","27740","Johnson City, TN","2011","Metro","2066","2118","104","532","-3"
"227740","27740","Johnson City, TN","2012","Metro","2030","2205","110","988","2"
"227740","27740","Johnson City, TN","2013","Metro","2043","2383","156","217","-17"
"227740","27740","Johnson City, TN","2014","Metro","2007","2260","127","-279","-24"
"227740","27740","Johnson City, TN","2015","Metro","2007","2422","227","547","-18"
"227740","27740","Johnson City, TN","2016","Metro","1984","2382","223","1383","-5"
"227740","27740","Johnson City, TN","2017","Metro","1924","2525","270","910","-7"
"227740","27740","Johnson City, TN","2018","Metro","1863","2554","313","1481","-2"
"227740","27740","Johnson City, TN","2019","Metro","1870","2529","126","1184","0"
"227740","27740","Johnson City, TN","2020","Metro","1837","2630","103","1247","3"
"227780","27780","Johnstown, PA","1990","Metro","463","441","-2","-113","-34"
"227780","27780","Johnstown, PA","1991","Metro","1880","1856","17","-448","-90"
"227780","27780","Johnstown, PA","1992","Metro","1837","1937","23","24","-97"
"227780","27780","Johnstown, PA","1993","Metro","1779","1851","7","-372","-67"
"227780","27780","Johnstown, PA","1994","Metro","1745","1947","22","-750","-83"
"227780","27780","Johnstown, PA","1995","Metro","1740","1943","26","-569","-128"
"227780","27780","Johnstown, PA","1996","Metro","1676","1903","16","-1014","-101"
"227780","27780","Johnstown, PA","1997","Metro","1524","1872","5","-841","-35"
"227780","27780","Johnstown, PA","1998","Metro","1517","1867","-3","-1396","-40"
"227780","27780","Johnstown, PA","1999","Metro","15681","17454","108","-6969","-686"
"227780","27780","Johnstown, PA","1999","Metro","1520","1837","-3","-1490","-11"
"227780","27780","Johnstown, PA","2000","Metro","378","461","7","-313","-1"
"227780","27780","Johnstown, PA","2001","Metro","1524","2030","51","-643","-147"
"227780","27780","Johnstown, PA","2002","Metro","1509","1915","41","-639","-140"
"227780","27780","Johnstown, PA","2003","Metro","1439","1910","23","-486","-207"
"227780","27780","Johnstown, PA","2004","Metro","1529","1869","41","-584","-123"
"227780","27780","Johnstown, PA","2005","Metro","1518","1915","39","-475","-145"
"227780","27780","Johnstown, PA","2006","Metro","1454","1880","48","-422","-104"
"227780","27780","Johnstown, PA","2007","Metro","1502","1920","37","-352","-28"
"227780","27780","Johnstown, PA","2008","Metro","1539","1773","35","-351","-23"
"227780","27780","Johnstown, PA","2009","Metro","1486","1790","34","-165","-55"
"227780","27780","Johnstown, PA","2010","Metro","366","492","12","-106","-15"
"227780","27780","Johnstown, PA","2011","Metro","1360","1880","51","-394","-5"
"227780","27780","Johnstown, PA","2012","Metro","1382","1765","51","-687","-8"
"227780","27780","Johnstown, PA","2013","Metro","1367","1862","69","-2350","71"
"227780","27780","Johnstown, PA","2014","Metro","1355","1758","57","-928","3"
"227780","27780","Johnstown, PA","2015","Metro","1343","1931","42","-960","2"
"227780","27780","Johnstown, PA","2016","Metro","1363","1854","66","-1140","-1"
"227780","27780","Johnstown, PA","2017","Metro","1322","1945","43","-902","0"
"227780","27780","Johnstown, PA","2018","Metro","1264","1864","44","-1003","2"
"227780","27780","Johnstown, PA","2019","Metro","1157","1775","19","-770","-2"
"227780","27780","Johnstown, PA","2020","Metro","1171","1837","19","-787","-1"
"227860","27860","Jonesboro, AR","1990","Metro","360","229","3","121","29"
"227860","27860","Jonesboro, AR","1991","Metro","1425","870","21","-586","-206"
"227860","27860","Jonesboro, AR","1992","Metro","1460","969","7","1028","-190"
"227860","27860","Jonesboro, AR","1993","Metro","1358","927","24","1208","-191"
"227860","27860","Jonesboro, AR","1994","Metro","1361","998","31","272","-176"
"227860","27860","Jonesboro, AR","1995","Metro","1382","953","26","1218","-214"
"227860","27860","Jonesboro, AR","1996","Metro","1471","1060","36","1018","-135"
"227860","27860","Jonesboro, AR","1997","Metro","1450","985","25","676","-167"
"227860","27860","Jonesboro, AR","1998","Metro","1474","1016","33","558","-13"
"227860","27860","Jonesboro, AR","1999","Metro","13200","9007","225","5502","-1303"
"227860","27860","Jonesboro, AR","1999","Metro","1459","1000","19","-11","-40"
"227860","27860","Jonesboro, AR","2000","Metro","397","257","26","208","-1"
"227860","27860","Jonesboro, AR","2001","Metro","1556","1028","144","87","-109"
"227860","27860","Jonesboro, AR","2002","Metro","1515","1155","143","29","-102"
"227860","27860","Jonesboro, AR","2003","Metro","1519","1089","130","518","-137"
"227860","27860","Jonesboro, AR","2004","Metro","1613","1177","132","753","-110"
"227860","27860","Jonesboro, AR","2005","Metro","1655","1159","136","645","-105"
"227860","27860","Jonesboro, AR","2006","Metro","1581","1096","142","1530","-78"
"227860","27860","Jonesboro, AR","2007","Metro","1752","1140","124","909","1"
"227860","27860","Jonesboro, AR","2008","Metro","1820","1137","118","1051","19"
"227860","27860","Jonesboro, AR","2009","Metro","1753","1127","118","1212","48"
"227860","27860","Jonesboro, AR","2010","Metro","393","271","34","96","-4"
"227860","27860","Jonesboro, AR","2011","Metro","1669","1192","198","925","4"
"227860","27860","Jonesboro, AR","2012","Metro","1718","1209","198","723","17"
"227860","27860","Jonesboro, AR","2013","Metro","1718","1204","135","894","11"
"227860","27860","Jonesboro, AR","2014","Metro","1738","1220","176","313","-15"
"227860","27860","Jonesboro, AR","2015","Metro","1865","1277","180","885","2"
"227860","27860","Jonesboro, AR","2016","Metro","1922","1234","219","616","-4"
"227860","27860","Jonesboro, AR","2017","Metro","1763","1329","144","751","-5"
"227860","27860","Jonesboro, AR","2018","Metro","1857","1250","66","920","2"
"227860","27860","Jonesboro, AR","2019","Metro","1804","1362","97","787","-3"
"227860","27860","Jonesboro, AR","2020","Metro","1822","1485","82","830","5"
"227900","27900","Joplin, MO","1990","Metro","454","333","6","45","-3"
"227900","27900","Joplin, MO","1991","Metro","2016","1484","7","442","-90"
"227900","27900","Joplin, MO","1992","Metro","2048","1438","34","995","-77"
"227900","27900","Joplin, MO","1993","Metro","2042","1519","45","1579","-67"
"227900","27900","Joplin, MO","1994","Metro","2087","1574","50","1543","-61"
"227900","27900","Joplin, MO","1995","Metro","2120","1517","61","1309","-80"
"227900","27900","Joplin, MO","1996","Metro","2130","1598","95","1471","-54"
"227900","27900","Joplin, MO","1997","Metro","2235","1600","127","976","-21"
"227900","27900","Joplin, MO","1998","Metro","2235","1583","56","815","-38"
"227900","27900","Joplin, MO","1999","Metro","2267","1619","72","479","-48"
"227900","27900","Joplin, MO","1999","Metro","19634","14265","553","9654","-539"
"227900","27900","Joplin, MO","2000","Metro","597","366","54","102","9"
"227900","27900","Joplin, MO","2001","Metro","2447","1637","211","39","-169"
"227900","27900","Joplin, MO","2002","Metro","2463","1654","206","626","-151"
"227900","27900","Joplin, MO","2003","Metro","2398","1642","171","1068","-181"
"227900","27900","Joplin, MO","2004","Metro","2422","1639","183","1102","-152"
"227900","27900","Joplin, MO","2005","Metro","2550","1556","184","1074","-171"
"227900","27900","Joplin, MO","2006","Metro","2559","1611","190","1488","-121"
"227900","27900","Joplin, MO","2007","Metro","2643","1626","164","1431","-13"
"227900","27900","Joplin, MO","2008","Metro","2703","1708","164","451","-9"
"227900","27900","Joplin, MO","2009","Metro","2624","1670","160","577","-6"
"227900","27900","Joplin, MO","2010","Metro","597","416","37","116","-9"
"227900","27900","Joplin, MO","2011","Metro","2497","1793","218","-2896","17"
"227900","27900","Joplin, MO","2012","Metro","2479","1672","148","-337","-31"
"227900","27900","Joplin, MO","2013","Metro","2431","1840","132","32","-9"
"227900","27900","Joplin, MO","2014","Metro","2443","1783","137","-37","-21"
"227900","27900","Joplin, MO","2015","Metro","2343","1802","168","149","-19"
"227900","27900","Joplin, MO","2016","Metro","2395","1782","99","35","-10"
"227900","27900","Joplin, MO","2017","Metro","2286","1878","148","247","-9"
"227900","27900","Joplin, MO","2018","Metro","2322","1963","104","-193","-7"
"227900","27900","Joplin, MO","2019","Metro","2287","1906","117","473","4"
"227900","27900","Joplin, MO","2020","Metro","2271","1942","95","108","10"
"227920","27920","Junction City, KS","1990","Micro","218","45","15","-117","-18"
"227920","27920","Junction City, KS","1991","Micro","808","185","36","-1922","20"
"227920","27920","Junction City, KS","1992","Micro","856","193","69","2251","-37"
"227920","27920","Junction City, KS","1993","Micro","785","205","31","-2894","-34"
"227920","27920","Junction City, KS","1994","Micro","832","186","34","-923","-23"
"227920","27920","Junction City, KS","1995","Micro","855","218","50","-2227","50"
"227920","27920","Junction City, KS","1996","Micro","662","198","23","-4083","110"
"227920","27920","Junction City, KS","1997","Micro","649","189","35","-1650","28"
"227920","27920","Junction City, KS","1998","Micro","666","185","26","-460","0"
"227920","27920","Junction City, KS","1999","Micro","678","197","40","-858","30"
"227920","27920","Junction City, KS","1999","Micro","7009","1801","359","-12883","126"
"227920","27920","Junction City, KS","2000","Micro","153","38","43","-320","-6"
"227920","27920","Junction City, KS","2001","Micro","555","204","37","-809","743"
"227920","27920","Junction City, KS","2002","Micro","592","209","-112","-689","593"
"227920","27920","Junction City, KS","2003","Micro","589","201","-413","-80","574"
"227920","27920","Junction City, KS","2004","Micro","538","198","232","-1523","478"
"227920","27920","Junction City, KS","2005","Micro","535","176","5","-778","556"
"227920","27920","Junction City, KS","2006","Micro","542","199","144","-420","615"
"227920","27920","Junction City, KS","2007","Micro","717","179","12","-625","620"
"227920","27920","Junction City, KS","2008","Micro","732","193","68","988","23"
"227920","27920","Junction City, KS","2009","Micro","689","202","39","66","2"
"227920","27920","Junction City, KS","2010","Micro","250","77","88","569","59"
"227920","27920","Junction City, KS","2011","Micro","1044","192","133","-922","5"
"227920","27920","Junction City, KS","2012","Micro","966","206","540","1271","66"
"227920","27920","Junction City, KS","2013","Micro","1079","215","239","-2248","56"
"227920","27920","Junction City, KS","2014","Micro","1062","199","165","-1377","22"
"227920","27920","Junction City, KS","2015","Micro","1091","198","283","-929","6"
"227920","27920","Junction City, KS","2016","Micro","1093","214","208","-2479","10"
"227920","27920","Junction City, KS","2017","Micro","904","229","51","-2200","8"
"227920","27920","Junction City, KS","2018","Micro","890","213","-12","-1599","-3"
"227920","27920","Junction City, KS","2019","Micro","901","170","38","-1767","-8"
"227920","27920","Junction City, KS","2020","Micro","874","195","39","-489","-3"
"227940","27940","Juneau, AK","1990","Micro","153","23","11","138","5"
"227940","27940","Juneau, AK","1991","Micro","510","105","29","416","-10"
"227940","27940","Juneau, AK","1992","Micro","473","118","66","8","-9"
"227940","27940","Juneau, AK","1993","Micro","482","122","73","-105","-10"
"227940","27940","Juneau, AK","1994","Micro","421","105","45","-314","-9"
"227940","27940","Juneau, AK","1995","Micro","388","115","54","171","-9"
"227940","27940","Juneau, AK","1996","Micro","433","116","60","341","-5"
"227940","27940","Juneau, AK","1997","Micro","415","110","76","1","-3"
"227940","27940","Juneau, AK","1998","Micro","388","119","60","-493","8"
"227940","27940","Juneau, AK","1999","Micro","412","118","35","-280","0"
"227940","27940","Juneau, AK","1999","Micro","4075","1051","509","-117","-42"
"227940","27940","Juneau, AK","2000","Micro","91","31","8","-109","-2"
"227940","27940","Juneau, AK","2001","Micro","412","146","54","-486","-22"
"227940","27940","Juneau, AK","2002","Micro","403","142","44","-35","-33"
"227940","27940","Juneau, AK","2003","Micro","385","129","17","-47","-51"
"227940","27940","Juneau, AK","2004","Micro","382","133","56","-192","-27"
"227940","27940","Juneau, AK","2005","Micro","383","139","48","-369","-29"
"227940","27940","Juneau, AK","2006","Micro","395","143","55","-482","-16"
"227940","27940","Juneau, AK","2007","Micro","411","152","42","-443","5"
"227940","27940","Juneau, AK","2008","Micro","381","162","43","185","0"
"227940","27940","Juneau, AK","2009","Micro","398","125","40","-517","9"
"227940","27940","Juneau, AK","2010","Micro","101","61","8","61","2"
"227940","27940","Juneau, AK","2011","Micro","410","157","68","454","3"
"227940","27940","Juneau, AK","2012","Micro","365","184","86","-35","-6"
"227940","27940","Juneau, AK","2013","Micro","400","181","107","-108","-4"
"227940","27940","Juneau, AK","2014","Micro","406","178","45","-380","3"
"227940","27940","Juneau, AK","2015","Micro","382","200","94","-132","-1"
"227940","27940","Juneau, AK","2016","Micro","382","203","86","-456","3"
"227940","27940","Juneau, AK","2017","Micro","356","181","101","-632","6"
"227940","27940","Juneau, AK","2018","Micro","331","205","27","-213","-2"
"227940","27940","Juneau, AK","2019","Micro","324","167","41","-205","1"
"227940","27940","Juneau, AK","2020","Micro","315","200","35","-339","0"
"227980","27980","Kahului-Wailuku-Lahaina, HI","1990","Metro","482","156","124","615","20"
"227980","27980","Kahului-Wailuku-Lahaina, HI","1991","Metro","1857","649","688","1577","-50"
"227980","27980","Kahului-Wailuku-Lahaina, HI","1992","Metro","1822","705","549","912","-55"
"227980","27980","Kahului-Wailuku-Lahaina, HI","1993","Metro","1864","640","703","992","-43"
"227980","27980","Kahului-Wailuku-Lahaina, HI","1994","Metro","1856","640","511","584","-28"
"227980","27980","Kahului-Wailuku-Lahaina, HI","1995","Metro","1815","696","691","830","-48"
"227980","27980","Kahului-Wailuku-Lahaina, HI","1996","Metro","1891","720","861","280","-47"
"227980","27980","Kahului-Wailuku-Lahaina, HI","1997","Metro","1790","747","894","-355","-25"
"227980","27980","Kahului-Wailuku-Lahaina, HI","1998","Metro","1779","751","531","37","-35"
"227980","27980","Kahului-Wailuku-Lahaina, HI","1999","Metro","16911","6438","6214","5135","-351"
"227980","27980","Kahului-Wailuku-Lahaina, HI","1999","Metro","1755","734","662","-337","-40"
"227980","27980","Kahului-Wailuku-Lahaina, HI","2000","Metro","481","223","198","199","3"
"227980","27980","Kahului-Wailuku-Lahaina, HI","2001","Metro","1779","879","652","1145","-109"
"227980","27980","Kahului-Wailuku-Lahaina, HI","2002","Metro","1818","891","624","-89","-144"
"227980","27980","Kahului-Wailuku-Lahaina, HI","2003","Metro","1893","794","551","580","-164"
"227980","27980","Kahului-Wailuku-Lahaina, HI","2004","Metro","1876","867","528","857","-129"
"227980","27980","Kahului-Wailuku-Lahaina, HI","2005","Metro","1914","884","579","535","-149"
"227980","27980","Kahului-Wailuku-Lahaina, HI","2006","Metro","1937","868","576","-157","-106"
"227980","27980","Kahului-Wailuku-Lahaina, HI","2007","Metro","2112","945","519","-141","-33"
"227980","27980","Kahului-Wailuku-Lahaina, HI","2008","Metro","2177","1011","504","783","-16"
"227980","27980","Kahului-Wailuku-Lahaina, HI","2009","Metro","2108","983","497","-823","-21"
"227980","27980","Kahului-Wailuku-Lahaina, HI","2010","Metro","477","258","164","-196","-2"
"227980","27980","Kahului-Wailuku-Lahaina, HI","2011","Metro","2032","1028","716","227","-5"
"227980","27980","Kahului-Wailuku-Lahaina, HI","2012","Metro","2032","1088","865","187","-28"
"227980","27980","Kahului-Wailuku-Lahaina, HI","2013","Metro","2038","1125","510","708","-2"
"227980","27980","Kahului-Wailuku-Lahaina, HI","2014","Metro","2029","1119","392","739","10"
"227980","27980","Kahului-Wailuku-Lahaina, HI","2015","Metro","1950","1217","712","-554","-15"
"227980","27980","Kahului-Wailuku-Lahaina, HI","2016","Metro","1864","1165","1371","-456","-11"
"227980","27980","Kahului-Wailuku-Lahaina, HI","2017","Metro","1906","1114","591","-505","-10"
"227980","27980","Kahului-Wailuku-Lahaina, HI","2018","Metro","1860","1184","630","-378","-9"
"227980","27980","Kahului-Wailuku-Lahaina, HI","2019","Metro","1815","1349","425","-593","0"
"227980","27980","Kahului-Wailuku-Lahaina, HI","2020","Metro","1794","1555","338","-362","5"
"228020","28020","Kalamazoo-Portage, MI","1990","Metro","1281","533","42","-233","40"
"228020","28020","Kalamazoo-Portage, MI","1991","Metro","4553","2217","146","-1152","-213"
"228020","28020","Kalamazoo-Portage, MI","1992","Metro","4542","2334","149","224","-137"
"228020","28020","Kalamazoo-Portage, MI","1993","Metro","4413","2340","126","371","-79"
"228020","28020","Kalamazoo-Portage, MI","1994","Metro","4282","2410","150","-1010","-73"
"228020","28020","Kalamazoo-Portage, MI","1995","Metro","4177","2279","203","-596","-145"
"228020","28020","Kalamazoo-Portage, MI","1996","Metro","4080","2461","231","21","-96"
"228020","28020","Kalamazoo-Portage, MI","1997","Metro","4193","2460","279","-1389","-22"
"228020","28020","Kalamazoo-Portage, MI","1998","Metro","4124","2435","186","-1381","-52"
"228020","28020","Kalamazoo-Portage, MI","1999","Metro","39829","22002","1695","-6399","-837"
"228020","28020","Kalamazoo-Portage, MI","1999","Metro","4184","2533","183","-1254","-60"
"228020","28020","Kalamazoo-Portage, MI","2000","Metro","1082","593","173","-152","22"
"228020","28020","Kalamazoo-Portage, MI","2001","Metro","4208","2637","681","-546","-319"
"228020","28020","Kalamazoo-Portage, MI","2002","Metro","4203","2572","621","331","-320"
"228020","28020","Kalamazoo-Portage, MI","2003","Metro","4082","2680","537","579","-474"
"228020","28020","Kalamazoo-Portage, MI","2004","Metro","4239","2548","510","-2918","-324"
"228020","28020","Kalamazoo-Portage, MI","2005","Metro","4106","2627","515","-1180","-326"
"228020","28020","Kalamazoo-Portage, MI","2006","Metro","4180","2531","515","-940","-240"
"228020","28020","Kalamazoo-Portage, MI","2007","Metro","4271","2575","474","-1088","-39"
"228020","28020","Kalamazoo-Portage, MI","2008","Metro","4336","2680","460","-506","-41"
"228020","28020","Kalamazoo-Portage, MI","2009","Metro","4281","2646","467","450","-53"
"228020","28020","Kalamazoo-Portage, MI","2010","Metro","1017","637","159","-209","-22"
"228020","28020","Kalamazoo-Portage, MI","2011","Metro","4008","2791","610","-152","-8"
"228020","28020","Kalamazoo-Portage, MI","2012","Metro","4015","2625","726","21","13"
"228020","28020","Kalamazoo-Portage, MI","2013","Metro","4039","2706","662","56","-42"
"228020","28020","Kalamazoo-Portage, MI","2014","Metro","4106","2763","599","-310","-52"
"228020","28020","Kalamazoo-Portage, MI","2015","Metro","4090","2942","484","-1020","-23"
"228020","28020","Kalamazoo-Portage, MI","2016","Metro","4028","2805","839","-81","-17"
"228020","28020","Kalamazoo-Portage, MI","2017","Metro","3976","3047","553","352","-18"
"228020","28020","Kalamazoo-Portage, MI","2018","Metro","3977","2994","393","501","-6"
"228020","28020","Kalamazoo-Portage, MI","2019","Metro","3851","3030","336","-593","7"
"228020","28020","Kalamazoo-Portage, MI","2020","Metro","3813","3256","293","-534","21"
"228060","28060","Kalispell, MT","1990","Micro","245","106","2","173","-1"
"228060","28060","Kalispell, MT","1991","Micro","801","522","40","995","-28"
"228060","28060","Kalispell, MT","1992","Micro","817","557","33","1724","-41"
"228060","28060","Kalispell, MT","1993","Micro","826","532","26","2109","-52"
"228060","28060","Kalispell, MT","1994","Micro","884","602","19","1861","-58"
"228060","28060","Kalispell, MT","1995","Micro","857","511","57","1807","-9"
"228060","28060","Kalispell, MT","1996","Micro","838","560","28","1219","-13"
"228060","28060","Kalispell, MT","1997","Micro","896","559","44","377","-11"
"228060","28060","Kalispell, MT","1998","Micro","910","588","25","-192","-15"
"228060","28060","Kalispell, MT","1999","Micro","7965","5109","314","10606","-235"
"228060","28060","Kalispell, MT","1999","Micro","891","572","40","533","-7"
"228060","28060","Kalispell, MT","2000","Micro","251","158","7","137","2"
"228060","28060","Kalispell, MT","2001","Micro","964","673","46","1015","-65"
"228060","28060","Kalispell, MT","2002","Micro","975","659","41","988","-58"
"228060","28060","Kalispell, MT","2003","Micro","995","703","32","1558","1"
"228060","28060","Kalispell, MT","2004","Micro","992","779","35","1317","-97"
"228060","28060","Kalispell, MT","2005","Micro","1083","726","36","1595","-88"
"228060","28060","Kalispell, MT","2006","Micro","1111","690","38","1883","-53"
"228060","28060","Kalispell, MT","2007","Micro","1189","751","33","1883","22"
"228060","28060","Kalispell, MT","2008","Micro","1217","721","34","1362","12"
"228060","28060","Kalispell, MT","2009","Micro","1208","755","34","17","16"
"228060","28060","Kalispell, MT","2010","Micro","265","189","30","-170","5"
"228060","28060","Kalispell, MT","2011","Micro","1100","746","60","9","-4"
"228060","28060","Kalispell, MT","2012","Micro","1066","787","-2","90","-19"
"228060","28060","Kalispell, MT","2013","Micro","1100","820","74","995","9"
"228060","28060","Kalispell, MT","2014","Micro","1131","812","-5","1314","26"
"228060","28060","Kalispell, MT","2015","Micro","1108","938","1","1119","8"
"228060","28060","Kalispell, MT","2016","Micro","1172","915","17","1682","5"
"228060","28060","Kalispell, MT","2017","Micro","1139","893","118","1998","9"
"228060","28060","Kalispell, MT","2018","Micro","1109","929","-7","1649","6"
"228060","28060","Kalispell, MT","2019","Micro","1119","934","44","1554","-3"
"228060","28060","Kalispell, MT","2020","Micro","1114","1004","29","1842","-10"
"228100","28100","Kankakee, IL","1990","Metro","417","247","11","77","16"
"228100","28100","Kankakee, IL","1991","Metro","1717","1072","58","271","-78"
"228100","28100","Kankakee, IL","1992","Metro","1706","979","56","753","-54"
"228100","28100","Kankakee, IL","1993","Metro","1637","1027","85","755","-37"
"228100","28100","Kankakee, IL","1994","Metro","1614","1064","72","249","-36"
"228100","28100","Kankakee, IL","1995","Metro","1530","1078","90","-266","-35"
"228100","28100","Kankakee, IL","1996","Metro","1479","1058","85","-237","-34"
"228100","28100","Kankakee, IL","1997","Metro","1563","1081","112","-56","-18"
"228100","28100","Kankakee, IL","1998","Metro","1537","1102","81","-348","-18"
"228100","28100","Kankakee, IL","1999","Metro","1562","1101","88","-116","-31"
"228100","28100","Kankakee, IL","1999","Metro","14762","9809","738","1082","-325"
"228100","28100","Kankakee, IL","2000","Metro","375","247","34","-121","5"
"228100","28100","Kankakee, IL","2001","Metro","1538","1154","159","160","234"
"228100","28100","Kankakee, IL","2002","Metro","1567","1127","150","-174","184"
"228100","28100","Kankakee, IL","2003","Metro","1538","1057","129","180","-110"
"228100","28100","Kankakee, IL","2004","Metro","1522","1111","114","307","496"
"228100","28100","Kankakee, IL","2005","Metro","1503","1112","116","528","-6"
"228100","28100","Kankakee, IL","2006","Metro","1549","1034","114","1029","-3"
"228100","28100","Kankakee, IL","2007","Metro","1686","997","106","832","-10"
"228100","28100","Kankakee, IL","2008","Metro","1646","1038","101","299","-14"
"228100","28100","Kankakee, IL","2009","Metro","1706","1084","102","-231","3"
"228100","28100","Kankakee, IL","2010","Metro","370","300","14","-108","-6"
"228100","28100","Kankakee, IL","2011","Metro","1342","1011","116","-333","-2"
"228100","28100","Kankakee, IL","2012","Metro","1380","1019","81","-993","14"
"228100","28100","Kankakee, IL","2013","Metro","1331","1077","60","-539","-6"
"228100","28100","Kankakee, IL","2014","Metro","1362","1086","66","-1212","22"
"228100","28100","Kankakee, IL","2015","Metro","1336","1108","68","-418","-8"
"228100","28100","Kankakee, IL","2016","Metro","1309","1159","30","-899","-1"
"228100","28100","Kankakee, IL","2017","Metro","1357","1213","20","-699","-1"
"228100","28100","Kankakee, IL","2018","Metro","1240","1156","8","-763","4"
"228100","28100","Kankakee, IL","2019","Metro","1238","1214","11","-332","3"
"228100","28100","Kankakee, IL","2020","Metro","1205","1280","14","-914","0"
"228140","28140","Kansas City, KS","1990","Metro","6653","3113","309","297","111"
"228140","28140","Kansas City, KS","1991","Metro","26107","13299","1042","326","2359"
"228140","28140","Kansas City, KS","1992","Metro","25678","13784","1646","-792","2505"
"228140","28140","Kansas City, KS","1993","Metro","25515","14172","1643","3893","2601"
"228140","28140","Kansas City, KS","1994","Metro","24610","14577","1464","4966","2591"
"228140","28140","Kansas City, KS","1995","Metro","24412","14218","1667","4010","-105"
"228140","28140","Kansas City, KS","1996","Metro","24850","14667","1652","5848","4532"
"228140","28140","Kansas City, KS","1997","Metro","25373","14648","2382","9245","-37"
"228140","28140","Kansas City, KS","1998","Metro","25921","14591","1990","6059","0"
"228140","28140","Kansas City, KS","1999","Metro","26098","14853","2128","5600","181"
"228140","28140","Kansas City, KS","1999","Metro","235217","131922","15923","39452","14738"
"228140","28140","Kansas City, KS","2000","Metro","6927","3363","1330","1557","-19"
"228140","28140","Kansas City, KS","2001","Metro","27489","15188","4706","4228","791"
"228140","28140","Kansas City, KS","2002","Metro","27596","15175","4294","5778","2332"
"228140","28140","Kansas City, KS","2003","Metro","28604","14954","3326","194","4568"
"228140","28140","Kansas City, KS","2004","Metro","28615","14990","3889","876","4827"
"228140","28140","Kansas City, KS","2005","Metro","28456","15340","3796","1508","4214"
"228140","28140","Kansas City, KS","2006","Metro","29271","15403","3959","5437","2969"
"228140","28140","Kansas City, KS","2007","Metro","29860","15360","3443","5800","3105"
"228140","28140","Kansas City, KS","2008","Metro","29754","15457","3430","2319","14046"
"228140","28140","Kansas City, KS","2009","Metro","29621","15453","3398","4072","-180"
"228140","28140","Kansas City, KS","2010","Metro","7050","3807","586","386","-145"
"228140","28140","Kansas City, KS","2011","Metro","27717","15906","3379","-2735","-14"
"228140","28140","Kansas City, KS","2012","Metro","27568","15918","2973","-1039","-238"
"228140","28140","Kansas City, KS","2013","Metro","27606","16572","2921","1827","-228"
"228140","28140","Kansas City, KS","2014","Metro","27667","16343","3212","1365","-282"
"228140","28140","Kansas City, KS","2015","Metro","27700","17066","4985","1624","-219"
"228140","28140","Kansas City, KS","2016","Metro","27510","16872","3913","6861","-51"
"228140","28140","Kansas City, KS","2017","Metro","27062","17559","2675","8512","-33"
"228140","28140","Kansas City, KS","2018","Metro","27415","17823","2959","5670","-44"
"228140","28140","Kansas City, KS","2019","Metro","26669","17774","2335","2788","19"
"228140","28140","Kansas City, KS","2020","Metro","26606","19290","1944","2239","74"
"228180","28180","Kapaa, HI","1990","Micro","243","69","44","223","10"
"228180","28180","Kapaa, HI","1991","Micro","946","397","260","711","-31"
"228180","28180","Kapaa, HI","1992","Micro","955","318","220","-7","-25"
